"Variables ->","EA_pic4","RA_by","RA_igy","RA_pic4","RA_tby","AT_by","AT_igy","AT_pic4","AT_tby","BE_by","BE_igy","BE_pic4","BE_tby","ES_by","ES_igy","ES_pic4","ES_tby","FI_by","FI_igy","FI_pic4","FI_tby","FR_by","FR_igy","FR_pic4","FR_tby","GR_by","GR_igy","GR_pic4","GR_tby","IT_by","IT_igy","IT_pic4","IT_tby","NL_by","NL_igy","NL_pic4","NL_tby","PT_by","PT_igy","PT_pic4","PT_tby","DE_by","DE_igy","DE_pic4","DE_tby","RU_by","RU_igy","RU_pic4","RU_tby","RW_by","RW_igy","RW_pic4","RW_tby","US_by","US_igy","US_pic4","US_tby","RA_r","RA_rr","AT_r","AT_rr","BE_r","BE_rr","ES_r","ES_rr","FI_r","FI_rr","FR_r","FR_rr","GR_r","GR_rr","IT_r","IT_rr","NL_r","NL_rr","PT_r","PT_rr","DE_r","DE_rr","RU_r","RU_rr","RW_r","RW_rr","US_r","US_rr","EA_y","RA_c","RA_ci","RA_cj","RA_cg","RA_i","RA_ig","RA_nd","RA_qi","RA_reer","RA_tot","RA_w","RA_y","RA_ysn","RA_yst","AT_c","AT_ci","AT_cj","AT_cg","AT_i","AT_ig","AT_nd","AT_qi","AT_reer","AT_tot","AT_w","AT_y","AT_ysn","AT_yst","BE_c","BE_ci","BE_cj","BE_cg","BE_i","BE_ig","BE_nd","BE_qi","BE_reer","BE_tot","BE_w","BE_y","BE_ysn","BE_yst","ES_c","ES_ci","ES_cj","ES_cg","ES_i","ES_ig","ES_nd","ES_qi","ES_reer","ES_tot","ES_w","ES_y","ES_ysn","ES_yst","FI_c","FI_ci","FI_cj","FI_cg","FI_i","FI_ig","FI_nd","FI_qi","FI_reer","FI_tot","FI_w","FI_y","FI_ysn","FI_yst","FR_c","FR_ci","FR_cj","FR_cg","FR_i","FR_ig","FR_nd","FR_qi","FR_reer","FR_tot","FR_w","FR_y","FR_ysn","FR_yst","GR_c","GR_ci","GR_cj","GR_cg","GR_i","GR_ig","GR_nd","GR_qi","GR_reer","GR_tot","GR_w","GR_y","GR_ysn","GR_yst","IT_c","IT_ci","IT_cj","IT_cg","IT_i","IT_ig","IT_nd","IT_qi","IT_reer","IT_tot","IT_w","IT_y","IT_ysn","IT_yst","NL_c","NL_ci","NL_cj","NL_cg","NL_i","NL_ig","NL_nd","NL_qi","NL_reer","NL_tot","NL_w","NL_y","NL_ysn","NL_yst","PT_c","PT_ci","PT_cj","PT_cg","PT_i","PT_ig","PT_nd","PT_qi","PT_reer","PT_tot","PT_w","PT_y","PT_ysn","PT_yst","DE_c","DE_ci","DE_cj","DE_cg","DE_i","DE_ig","DE_nd","DE_qi","DE_reer","DE_tot","DE_w","DE_y","DE_ysn","DE_yst","RU_c","RU_ci","RU_cj","RU_cg","RU_i","RU_ig","RU_nd","RU_qi","RU_reer","RU_tot","RU_w","RU_y","RU_ysn","RU_yst","RW_c","RW_ci","RW_cj","RW_cg","RW_i","RW_ig","RW_nd","RW_qi","RW_reer","RW_tot","RW_w","RW_y","RW_ysn","RW_yst","US_c","US_ci","US_cj","US_cg","US_i","US_ig","US_nd","US_qi","US_reer","US_w","US_y","US_ysn","US_yst"
"3Q3",0.000,-0.004,0.000,0.001,0.001,-0.002,0.000,0.002,0.001,0.000,0.000,0.002,0.001,0.001,0.000,0.002,0.001,-0.008,0.000,0.002,0.001,0.002,0.000,0.002,0.001,5.511,1.000,-0.069,-0.164,-0.004,0.000,0.002,0.002,-0.003,0.000,0.002,0.000,0.007,0.000,0.002,0.001,0.006,-0.000,0.002,0.002,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.004,0.004,0.004,0.000,0.004,0.000,0.004,0.000,0.004,0.000,0.004,0.000,0.004,0.115,0.004,0.000,0.004,0.000,0.004,0.000,0.004,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.002,0.003,0.001,0.002,-0.007,0.003,0.001,-0.007,-0.001,-0.002,0.001,0.000,-0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.001,0.003,0.002,0.001,-0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.003,0.001,0.000,-0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.000,0.005,0.000,0.004,0.005,0.001,-0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.005,0.001,0.003,0.005,0.001,-0.002,0.003,0.003,0.003,0.003,0.001,0.001,0.001,0.001,0.005,0.001,0.004,0.005,0.001,-0.002,0.002,0.003,0.002,0.003,-0.115,-0.095,-0.251,-0.009,-0.703,23.492,0.869,-0.703,-0.024,-0.183,0.227,0.607,0.478,0.659,0.001,0.001,0.002,0.001,0.004,0.001,0.005,0.004,0.001,-0.003,0.003,0.003,0.002,0.004,0.002,0.002,0.002,0.001,0.003,0.001,0.003,0.003,0.001,-0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.003,0.001,0.003,0.003,0.001,-0.001,0.002,0.002,0.002,0.003,0.001,0.001,0.001,0.001,-0.002,0.001,0.003,-0.002,0.001,-0.001,0.002,0.002,0.001,0.003,-0.000,-0.000,0.000,0.001,-0.005,0.001,0.001,-0.005,-0.001,-0.001,-0.000,0.001,-0.000,0.001,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,-0.000,-0.001,-0.000,-0.000,-0.001,0.000,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,0.000,-0.000,-0.000,-0.000,0.000
"3Q4",-0.000,-0.003,0.000,0.001,0.001,-0.002,0.000,0.001,0.001,0.001,0.000,0.002,0.001,0.001,0.000,0.002,0.001,-0.008,0.000,0.002,0.001,0.002,0.000,0.002,0.001,6.036,1.000,-0.088,-0.161,-0.003,0.000,0.001,0.001,-0.003,0.000,0.002,0.000,0.007,0.000,0.002,0.001,0.006,-0.000,0.002,0.002,-0.000,0.000,-0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.003,0.005,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.127,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.003,0.003,0.001,0.002,-0.007,0.002,0.001,-0.007,-0.001,-0.002,0.001,0.000,-0.000,0.000,0.002,0.002,0.001,0.001,0.003,0.001,0.003,0.003,0.001,-0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.000,-0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.000,0.005,0.000,0.004,0.005,0.001,-0.001,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.005,0.001,0.003,0.005,0.001,-0.002,0.003,0.003,0.003,0.003,0.001,0.001,0.001,0.001,0.006,0.001,0.004,0.006,0.001,-0.001,0.002,0.003,0.002,0.003,-0.112,-0.078,-0.337,-0.007,-0.691,23.501,0.910,-0.691,0.004,-0.064,0.174,0.640,0.484,0.703,0.002,0.002,0.002,0.001,0.004,0.001,0.005,0.004,0.001,-0.003,0.003,0.003,0.002,0.003,0.002,0.003,0.002,0.001,0.003,0.001,0.003,0.003,0.001,-0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.003,0.001,0.003,0.003,0.001,-0.001,0.002,0.002,0.002,0.003,0.001,0.001,0.001,0.001,-0.002,0.001,0.003,-0.002,0.001,-0.001,0.002,0.002,0.001,0.003,0.000,-0.000,0.000,0.001,-0.004,0.001,0.001,-0.004,-0.001,-0.001,0.000,0.000,-0.000,0.001,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,-0.001,-0.001,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,0.000,-0.000,-0.000,-0.000,0.000
"4Q1",-0.001,-0.001,0.000,-0.000,0.000,-0.001,0.000,0.001,0.000,0.002,0.000,0.001,0.000,0.001,0.000,0.002,0.001,-0.009,0.000,0.001,0.000,0.001,0.000,0.001,0.001,6.533,0.000,-0.104,-0.161,-0.002,0.000,0.001,0.001,-0.003,0.000,0.001,-0.000,0.007,0.000,0.002,0.001,0.007,-0.000,0.001,0.001,0.000,0.000,-0.000,0.001,0.001,0.000,-0.000,0.000,0.000,0.000,-0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.116,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.003,0.004,0.001,0.002,-0.006,0.002,-0.000,-0.006,-0.000,-0.002,0.001,-0.000,-0.000,-0.000,0.002,0.002,0.001,0.001,0.003,0.001,0.002,0.003,0.001,-0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.000,-0.001,0.002,0.002,0.003,0.001,0.002,0.001,0.002,0.000,0.006,0.000,0.003,0.006,0.001,-0.001,0.003,0.003,0.002,0.003,0.003,0.003,0.002,0.001,0.005,0.001,0.002,0.005,0.001,-0.002,0.003,0.002,0.003,0.002,0.001,0.002,0.001,0.001,0.006,0.001,0.003,0.006,0.001,-0.001,0.002,0.003,0.002,0.003,-0.114,-0.058,-0.487,-0.005,-0.653,0.652,-0.889,-0.653,0.039,0.076,0.109,-0.265,-0.147,-0.312,0.002,0.002,0.002,0.001,0.005,0.001,0.003,0.005,0.001,-0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.001,0.003,0.001,0.002,0.003,0.001,-0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.003,0.004,0.001,-0.001,0.002,0.002,0.002,0.003,0.001,0.001,0.001,0.001,-0.001,0.001,0.003,-0.001,0.001,-0.001,0.002,0.002,0.001,0.002,0.000,0.000,0.000,0.000,-0.004,0.001,0.001,-0.004,-0.001,-0.001,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.003,0.000,0.000,-0.003,-0.001,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,0.000,-0.000,-0.000,-0.000,0.000
"4Q2",-0.002,-0.001,0.000,-0.001,0.000,-0.003,0.000,0.000,0.000,-0.000,0.000,0.001,-0.000,-0.001,0.000,0.001,0.000,-0.010,0.000,0.001,-0.000,-0.001,0.000,0.001,0.000,6.300,0.000,-0.113,-0.116,-0.004,0.000,0.001,0.000,-0.004,0.000,0.001,-0.000,0.004,0.000,0.001,0.001,0.004,-0.000,0.001,0.001,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,0.000,0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,-0.003,0.003,0.004,0.001,0.001,-0.006,0.001,-0.001,-0.006,0.000,-0.001,0.002,-0.001,-0.000,-0.001,0.002,0.002,0.001,0.001,0.004,0.001,0.002,0.004,0.001,-0.001,0.002,0.002,0.003,0.001,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.000,-0.001,0.002,0.001,0.003,0.001,0.002,0.002,0.002,0.000,0.006,0.000,0.003,0.006,0.001,-0.001,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.001,0.006,0.001,0.002,0.006,0.001,-0.001,0.003,0.002,0.003,0.001,0.002,0.002,0.001,0.001,0.006,0.001,0.003,0.006,0.001,-0.001,0.003,0.002,0.003,0.002,-0.115,-0.042,-0.599,-0.002,-0.596,0.465,-0.750,-0.596,0.064,0.196,0.061,-0.201,-0.141,-0.226,0.002,0.002,0.001,0.000,0.005,0.001,0.002,0.005,0.000,-0.002,0.003,0.002,0.002,0.001,0.003,0.003,0.002,0.001,0.004,0.001,0.002,0.004,0.001,-0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.003,0.004,0.001,-0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,-0.000,0.001,0.002,-0.000,0.001,-0.001,0.002,0.001,0.002,0.001,0.000,0.000,0.000,0.000,-0.003,0.000,0.000,-0.003,-0.001,-0.001,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.003,0.000,-0.000,-0.003,-0.001,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.004,0.000,0.000,-0.004,-0.000,-0.000,-0.000,-0.000,-0.000
"4Q3",-0.002,-0.000,0.000,-0.001,-0.000,-0.004,0.000,0.000,-0.000,-0.002,0.000,0.000,-0.001,-0.003,0.000,0.001,0.000,-0.012,0.000,0.001,-0.001,-0.003,0.000,0.001,0.000,6.063,0.000,-0.114,-0.074,-0.006,0.000,0.000,-0.000,-0.005,0.000,0.000,-0.001,0.002,0.000,0.001,0.001,0.002,-0.000,0.000,0.001,0.001,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,0.001,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.080,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.001,0.004,0.005,0.001,0.001,-0.005,0.001,-0.001,-0.005,0.000,-0.001,0.002,-0.001,-0.000,-0.001,0.002,0.002,0.001,0.001,0.004,0.001,0.001,0.004,0.000,-0.001,0.002,0.001,0.003,0.001,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.003,0.000,-0.001,0.002,0.001,0.003,0.000,0.002,0.002,0.002,0.000,0.006,0.000,0.002,0.006,0.001,-0.001,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.000,0.006,0.000,0.001,0.006,0.001,-0.001,0.003,0.001,0.003,0.001,0.002,0.002,0.001,0.000,0.006,0.000,0.003,0.006,0.001,-0.001,0.003,0.002,0.003,0.002,-0.110,-0.029,-0.649,0.001,-0.526,0.315,-0.606,-0.526,0.086,0.282,0.028,-0.135,-0.128,-0.137,0.002,0.002,0.001,0.000,0.005,0.000,0.001,0.005,0.000,-0.001,0.003,0.001,0.002,0.000,0.003,0.003,0.001,0.001,0.004,0.001,0.001,0.004,0.000,-0.001,0.002,0.001,0.003,0.000,0.001,0.001,0.001,0.001,0.004,0.001,0.003,0.004,0.001,-0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.000,0.000,0.001,0.002,0.000,0.001,-0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.000,0.000,-0.002,0.000,-0.000,-0.002,-0.001,-0.000,0.000,-0.001,0.000,-0.001,-0.000,-0.000,-0.000,0.000,-0.002,0.000,-0.000,-0.002,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,0.000,-0.003,0.000,0.000,-0.003,-0.000,-0.000,-0.000,-0.000,-0.000
"4Q4",-0.002,0.000,0.000,-0.002,-0.000,-0.005,0.000,-0.000,-0.000,-0.003,0.000,-0.000,-0.001,-0.005,0.000,0.001,-0.000,-0.012,0.000,0.000,-0.001,-0.005,0.000,0.000,-0.000,5.797,0.000,-0.106,-0.034,-0.007,0.000,-0.000,-0.001,-0.006,0.000,0.000,-0.001,-0.001,0.000,0.001,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,-0.001,-0.000,0.002,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.060,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.000,-0.000,0.004,0.005,0.001,0.000,-0.004,0.000,-0.001,-0.004,0.001,-0.001,0.002,-0.001,-0.000,-0.001,0.002,0.003,0.001,0.000,0.004,0.000,0.001,0.004,0.000,-0.001,0.002,0.001,0.003,0.000,0.003,0.003,0.001,0.001,0.003,0.001,0.001,0.003,0.000,-0.001,0.002,0.001,0.003,-0.000,0.002,0.002,0.002,0.000,0.006,0.000,0.002,0.006,0.000,-0.001,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.000,0.006,0.000,0.001,0.006,0.000,-0.001,0.003,0.001,0.003,0.000,0.002,0.002,0.001,0.000,0.006,0.000,0.002,0.006,0.001,-0.001,0.002,0.002,0.003,0.002,-0.100,-0.018,-0.647,0.004,-0.448,0.216,-0.466,-0.448,0.104,0.334,0.009,-0.070,-0.110,-0.054,0.002,0.002,0.001,0.000,0.006,0.000,0.000,0.006,-0.000,-0.001,0.003,0.001,0.002,-0.000,0.003,0.004,0.001,0.000,0.004,0.001,0.001,0.004,0.000,-0.001,0.002,0.001,0.003,-0.000,0.001,0.001,0.002,0.001,0.005,0.001,0.002,0.005,0.000,-0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.000,0.001,0.000,0.001,0.001,0.000,-0.001,0.002,0.001,0.002,0.000,0.001,0.001,0.000,-0.000,-0.002,-0.000,-0.001,-0.002,-0.001,-0.000,0.000,-0.001,0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.001,-0.002,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,0.000,-0.003,0.000,-0.000,-0.003,-0.000,-0.000,-0.000,-0.000,-0.000
"5Q1",-0.002,0.001,0.000,-0.002,-0.001,-0.006,0.000,-0.001,-0.001,-0.004,0.000,-0.000,-0.001,-0.006,0.000,0.000,-0.000,-0.013,0.000,-0.000,-0.001,-0.007,0.000,0.000,-0.000,5.502,0.000,-0.090,0.003,-0.007,0.000,-0.001,-0.001,-0.007,0.000,-0.000,-0.001,-0.002,0.000,0.000,0.000,-0.001,-0.000,-0.000,-0.000,0.001,0.000,-0.001,-0.000,0.002,0.000,-0.001,-0.000,0.001,0.000,-0.000,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.042,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.000,0.000,-0.000,0.000,0.001,0.005,0.006,0.001,-0.000,-0.003,-0.000,-0.001,-0.003,0.001,-0.000,0.002,-0.001,0.000,-0.002,0.002,0.003,0.001,0.000,0.004,0.000,0.001,0.004,0.000,-0.001,0.002,0.001,0.003,0.000,0.003,0.003,0.001,0.000,0.003,0.000,0.000,0.003,-0.000,-0.000,0.002,0.000,0.003,-0.000,0.002,0.002,0.002,0.000,0.006,0.000,0.002,0.006,0.000,-0.001,0.002,0.002,0.002,0.001,0.003,0.003,0.002,0.000,0.006,0.000,0.001,0.006,0.000,-0.001,0.002,0.001,0.003,0.000,0.002,0.002,0.001,0.000,0.006,0.000,0.002,0.006,0.000,-0.001,0.002,0.002,0.002,0.001,-0.087,-0.008,-0.612,0.007,-0.364,0.151,-0.338,-0.364,0.117,0.359,0.000,-0.011,-0.090,0.021,0.002,0.002,0.001,0.000,0.006,0.000,-0.000,0.006,-0.000,-0.001,0.002,0.000,0.002,-0.000,0.003,0.004,0.001,0.000,0.004,0.000,0.000,0.004,0.000,-0.001,0.002,0.000,0.003,-0.000,0.001,0.001,0.002,0.000,0.005,0.001,0.002,0.005,0.000,-0.001,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.000,0.001,0.000,0.001,0.001,0.000,-0.001,0.002,0.001,0.002,0.000,0.001,0.001,0.000,-0.000,-0.001,-0.000,-0.001,-0.001,-0.001,0.000,0.000,-0.001,0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.001,-0.002,-0.000,-0.000,-0.001,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.002,-0.000,-0.000,-0.002,-0.000,-0.000,-0.000,-0.000,-0.000
"5Q2",-0.002,0.001,0.000,-0.002,-0.001,-0.007,0.000,-0.001,-0.001,-0.005,0.000,-0.001,-0.001,-0.007,0.000,0.000,-0.000,-0.013,0.000,-0.000,-0.001,-0.008,0.000,-0.000,-0.000,5.183,0.000,-0.071,0.034,-0.008,0.000,-0.001,-0.001,-0.007,0.000,-0.000,-0.001,-0.004,0.000,0.000,0.000,-0.002,-0.000,-0.000,-0.000,0.001,0.000,-0.001,-0.001,0.002,0.000,-0.001,-0.000,0.001,0.000,-0.000,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.027,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.000,0.000,-0.000,0.000,0.001,0.005,0.006,0.001,-0.001,-0.002,-0.001,-0.001,-0.002,0.001,-0.000,0.002,-0.001,0.000,-0.002,0.002,0.003,0.001,0.000,0.005,0.000,0.000,0.005,0.000,-0.000,0.002,0.001,0.003,-0.000,0.003,0.004,0.001,0.000,0.003,0.000,0.000,0.003,-0.000,-0.000,0.002,0.000,0.003,-0.001,0.002,0.002,0.002,0.000,0.006,0.000,0.001,0.006,-0.000,-0.001,0.002,0.001,0.002,0.001,0.003,0.003,0.002,0.000,0.006,0.000,0.000,0.006,-0.000,-0.001,0.002,0.001,0.003,-0.000,0.002,0.002,0.001,0.000,0.006,0.000,0.001,0.006,0.000,-0.001,0.002,0.001,0.002,0.001,-0.073,0.001,-0.561,0.009,-0.279,0.108,-0.225,-0.279,0.126,0.363,-0.001,0.041,-0.068,0.085,0.002,0.002,0.001,-0.000,0.006,-0.000,-0.000,0.006,-0.000,-0.000,0.002,0.000,0.002,-0.001,0.003,0.004,0.001,0.000,0.004,0.000,0.000,0.004,-0.000,-0.001,0.002,0.000,0.003,-0.000,0.001,0.001,0.002,0.000,0.004,0.000,0.002,0.004,0.000,-0.001,0.002,0.001,0.002,0.001,0.002,0.002,0.001,0.000,0.001,0.000,0.001,0.001,-0.000,-0.001,0.002,0.000,0.002,-0.000,0.001,0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.001,0.000,0.000,-0.001,0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.002,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.002,-0.000,-0.000,-0.002,-0.001,-0.000,-0.000,-0.000,-0.000
"5Q3",-0.002,0.001,0.000,-0.002,-0.001,-0.007,0.000,-0.001,-0.001,-0.006,0.000,-0.001,-0.001,-0.008,0.000,-0.000,-0.001,-0.014,0.000,-0.000,-0.001,-0.009,0.000,-0.000,-0.000,4.847,0.000,-0.053,0.061,-0.008,0.000,-0.001,-0.001,-0.007,0.000,-0.001,-0.001,-0.005,0.000,-0.000,-0.000,-0.003,-0.000,-0.000,-0.000,0.001,0.000,-0.001,-0.001,0.002,0.000,-0.001,-0.000,0.001,0.000,-0.000,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.014,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.000,0.000,0.002,0.005,0.006,0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.001,-0.000,0.002,-0.001,0.001,-0.002,0.002,0.003,0.001,-0.000,0.004,-0.000,0.000,0.004,-0.000,-0.000,0.002,0.000,0.002,-0.000,0.003,0.004,0.001,0.000,0.004,0.000,-0.000,0.004,-0.000,-0.000,0.002,0.000,0.003,-0.001,0.002,0.001,0.002,0.000,0.005,0.000,0.001,0.005,-0.000,-0.001,0.002,0.001,0.002,0.001,0.003,0.003,0.002,0.000,0.006,0.000,0.000,0.006,-0.000,-0.001,0.002,0.001,0.003,-0.000,0.002,0.002,0.001,0.000,0.005,0.000,0.001,0.005,-0.000,-0.001,0.002,0.001,0.002,0.001,-0.059,0.008,-0.504,0.011,-0.195,0.079,-0.130,-0.195,0.132,0.353,0.004,0.084,-0.048,0.138,0.002,0.002,0.001,-0.000,0.006,-0.000,-0.001,0.006,-0.001,-0.000,0.002,-0.000,0.002,-0.001,0.003,0.004,0.001,0.000,0.004,0.000,-0.000,0.004,-0.000,-0.001,0.002,0.000,0.003,-0.001,0.001,0.001,0.002,0.000,0.004,0.000,0.001,0.004,-0.000,-0.001,0.002,0.001,0.002,0.001,0.002,0.002,0.001,-0.000,0.002,-0.000,0.000,0.002,-0.000,-0.001,0.002,0.000,0.002,-0.000,0.001,0.001,-0.000,-0.000,0.000,-0.000,-0.001,0.000,-0.001,0.000,0.000,-0.001,0.001,-0.001,-0.000,-0.000,-0.000,-0.000,0.001,-0.000,-0.000,0.001,-0.002,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.001,-0.001,-0.000,-0.000,-0.000,-0.000
"5Q4",-0.001,0.000,0.000,-0.001,-0.001,-0.008,0.000,-0.001,-0.001,-0.006,0.000,-0.001,-0.001,-0.009,0.000,-0.000,-0.001,-0.014,0.000,-0.001,-0.001,-0.010,0.000,-0.000,-0.001,4.502,0.000,-0.037,0.082,-0.009,0.000,-0.001,-0.001,-0.008,0.000,-0.001,-0.001,-0.006,0.000,-0.000,-0.000,-0.003,-0.000,-0.001,-0.001,0.001,0.000,-0.001,-0.001,0.002,0.000,-0.001,-0.000,0.001,0.000,-0.000,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.001,0.000,-0.000,0.000,0.003,0.005,0.007,0.001,-0.001,-0.000,-0.001,-0.001,-0.000,0.001,-0.000,0.002,-0.001,0.001,-0.002,0.002,0.003,0.001,-0.000,0.004,-0.000,-0.000,0.004,-0.000,-0.000,0.002,0.000,0.002,-0.000,0.003,0.004,0.001,0.000,0.004,0.000,-0.000,0.004,-0.000,-0.000,0.002,-0.000,0.003,-0.001,0.001,0.001,0.002,0.000,0.005,0.000,0.000,0.005,-0.000,-0.001,0.002,0.001,0.002,0.000,0.003,0.003,0.002,-0.000,0.005,-0.000,-0.000,0.005,-0.000,-0.001,0.002,0.000,0.003,-0.000,0.002,0.002,0.001,0.000,0.005,0.000,0.001,0.005,-0.000,-0.001,0.002,0.001,0.002,0.000,-0.047,0.014,-0.448,0.013,-0.113,0.059,-0.051,-0.113,0.134,0.334,0.013,0.120,-0.028,0.179,0.002,0.002,0.001,-0.000,0.005,-0.000,-0.001,0.005,-0.001,-0.000,0.002,-0.000,0.002,-0.001,0.003,0.004,0.001,0.000,0.004,0.000,-0.000,0.004,-0.000,-0.001,0.002,-0.000,0.003,-0.001,0.001,0.001,0.001,0.000,0.004,0.000,0.001,0.004,-0.000,-0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.001,-0.000,0.002,-0.000,0.000,0.002,-0.000,-0.001,0.002,-0.000,0.001,-0.001,0.001,0.001,-0.000,-0.000,0.001,-0.001,-0.001,0.001,-0.001,0.000,0.000,-0.001,0.001,-0.001,-0.000,-0.000,-0.000,-0.000,0.001,-0.000,-0.000,0.001,-0.002,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.001,-0.001,-0.000,-0.000,-0.000,-0.000
